#Time : 20:27:05 07-16-2026
#File : ../data/cluster_3_MM.csv
#Number_of_genes : 16644
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 147.386
#Total_running_time : 0d0h31m17.622s
#"patternThreeLT",0.460237 0.267471 0.461853 0.462834
#"", 0.31558 0.521643 0.314784 0.314507
#"", 0.37787 0.376646 0.376509 0.375664
row-281,0.488677,0.45063,0.431894,0.00229164
row-282,0.539652,0.498701,0.327919,0.0018409
row-283,0.566447,0.280288,0.495833,0.0209707
row-284,0.511913,0.431561,0.42135,0.00539349
row-285,0.459501,0.377332,0.526025,0.0104798
row-286,0.495338,0.464052,0.407994,0.000506898
row-287,0.467069,0.404161,0.487911,0.00539147
row-288,0.53715,0.431924,0.383423,0.0054457
row-289,0.272201,0.663665,0.318066,0.0960282
row-290,0.612264,0.190327,0.313897,0.0718649
row-291,0.930133,0.000352375,0.130784,0.113849
row-292,0.463353,0.405844,0.484705,0.00457085
row-293,0.457986,0.3778,0.525091,0.0102183
row-294,0.548854,0.514427,0.29959,0.000883897
row-295,0.477466,0.382005,0.489511,0.00388489
row-296,0.328209,0.544406,0.577289,0.0167744
row-297,0.420997,0.394528,0.557513,0.000652864
row-298,0.25078,0.732353,0.450604,0.014158
row-299,0.463095,0.402647,0.4987,0.00395593
row-300,0.148711,0.758583,0.541371,0.022218
row-301,0.48277,0.454079,0.431336,0.000332535
row-302,0.529528,0.410661,0.410446,0.00747802
row-303,0.433388,0.383116,0.548066,0.00295027
row-304,0.433923,0.407312,0.530767,0.00195816
row-305,0.512499,0.378047,0.458788,0.00321988
row-306,0.540926,0.292471,0.493346,0.00269202
row-307,0.161649,0.801204,0.531836,0.0010477
row-308,0.139442,0.651329,0.612521,0.045795
row-309,0.435806,0.336404,0.567171,0.0118623
row-310,0.840691,0.0156442,0.361575,0.0213928
row-311,0.544847,0.477177,0.339907,0.00452823
row-312,0.500125,0.396638,0.466183,0.00680958
row-313,0.521551,0.409444,0.440211,0.00807947
row-314,0.585031,0.239681,0.456683,0.0134322
row-315,0.409163,0.376813,0.5864,0.00135773
row-316,0.559505,0.412195,0.37285,0.00350481
row-317,0.542579,0.289964,0.47435,0.0146196
row-318,0.600056,0.563985,0.19579,0.000573246
row-319,0.569825,0.256971,0.489832,0.0199357
row-320,0.531883,0.441958,0.363849,0.0105439
row-321,0.498959,0.36958,0.481873,0.00430618
